"energielabel"	"VL"	"DS"	"DP"	"MS"	"MG"	"DR"	"PL"	"RO"	"RB"	"freq"	"count"
"G"						"N1"	"N0"	"N1"	"N0"	0.00378	20
"G"	"N0"		"N2"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00397	21
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00416	22
"G"	"N0"	"N2"		"N0"		"N1"	"N0"	"N1"	"N1"	0.00416	22
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00435	23
"G"	"N0"	"N2"		"N0"		"N1"	"N0"	"N2"	"N2"	0.00435	23
"G"		"N2"	"N2"			"N1"	"N0"	"N2"	"N2"	0.00435	23
"G"	"N0"	"N2"		"N0"		"N1"	"N0"	"N2"	"N1"	0.00454	24
"G"	"N0"	"N0"		"N0"		"N1"	"N0"	"N2"	"N0"	0.00529	28
"G"		"N0"				"N1"	"N0"	"N2"	"N2"	0.00586	31
"G"			"N0"			"N1"	"N0"	"N1"	"N1"	0.00586	31
"G"			"N2"			"N1"	"N0"	"N0"	"N0"	0.00624	33
"G"			"N2"			"N1"	"N0"	"N2"	"N2"	0.00643	34
"G"			"N0"			"N1"	"N0"	"N2"	"N2"	0.00662	35
"G"	"N0"	"N0"		"N0"		"N1"	"N0"	"N1"	"N1"	0.00718	38
"G"						"N1"	"N0"	"N1"	"N1"	0.00756	40
"G"						"N1"	"N1"	"N2"	"N2"	0.00756	40
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00908	48
"G"	"N0"			"N0"		"N1"	"N0"	"N1"	"N0"	0.00908	48
"G"	"N0"			"N0"		"N1"	"N1"	"N2"	"N2"	0.00908	48
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00926	49
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00926	49
"G"	"N0"			"N0"		"N1"	"N0"	"N2"	"N1"	0.00926	49
"G"	"N0"	"N0"		"N0"		"N1"	"N0"	"N2"	"N1"	0.01002	53
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.01116	59
"G"	"N0"	"N0"		"N0"		"N1"	"N0"	"N1"	"N0"	0.01191	63
"G"	"N0"			"N0"		"N1"	"N0"	"N1"	"N1"	0.0121	64
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.01683	89
"G"		"N0"	"N0"			"N1"	"N0"	"N0"	"N0"	0.01683	89
"G"		"N0"				"N1"	"N0"	"N0"	"N0"	0.01929	102
"G"	"N0"			"N0"		"N1"	"N0"	"N2"	"N2"	0.01966	104
"G"	"N0"	"N0"		"N0"		"N1"	"N0"	"N0"	"N0"	0.02023	107
"G"						"N1"	"N0"	"N2"	"N2"	0.02855	151
"G"			"N0"			"N1"	"N0"	"N0"	"N0"	0.03479	184
"G"						"N1"	"N0"	"N0"	"N0"	0.05199	275
"G"	"N0"			"N0"		"N1"	"N0"	"N0"	"N0"	0.05389	285
